,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
2755,good,9,rent,36,39,married,no_rec,freelance,54,90,0,0,600,875
2756,bad,1,parents,36,24,single,yes_rec,partime,35,120,0,0,250,750
2757,good,19,owner,60,46,married,no_rec,freelance,60,190,7000,0,1500,2755
2758,good,18,owner,36,34,married,no_rec,fixed,60,130,6000,0,650,1601
2759,good,7,owner,60,28,married,no_rec,fixed,35,111,3000,0,1600,1707
2760,good,9,rent,60,43,married,no_rec,fixed,88,280,0,0,850,863
2761,good,8,rent,60,31,single,no_rec,fixed,46,110,0,0,850,880
2762,bad,5,rent,36,28,married,no_rec,freelance,60,184,0,0,900,1200
2763,good,30,owner,60,54,married,no_rec,fixed,60,150,15000,0,1000,1388
2764,bad,10,priv,48,37,married,no_rec,fixed,60,150,1000,0,1200,1350
2765,good,0,owner,36,47,married,no_rec,partime,35,85,1,0,500,700
2766,bad,10,owner,36,36,married,yes_rec,freelance,60,200,7000,0,1100,1250
2767,good,9,other,48,24,single,no_rec,fixed,45,88,0,0,1200,1302
2768,bad,2,other,60,22,single,no_rec,fixed,35,58,12000,0,1450,1600
2769,bad,13,other,48,37,married,no_rec,fixed,60,98,0,0,950,1365
2770,good,24,owner,60,45,married,no_rec,fixed,90,198,3500,0,900,1541
2771,good,10,owner,60,39,married,no_rec,freelance,60,171,39000,0,3000,3569
2772,good,10,parents,36,37,single,yes_rec,fixed,35,150,0,0,1000,2484
2773,bad,0,other,60,23,single,no_rec,partime,35,72,0,0,1000,1084
2774,good,7,owner,6,52,married,yes_rec,freelance,60,101,9000,0,550,2136
2775,good,8,priv,48,31,married,no_rec,fixed,60,122,4000,0,1400,1732
2776,good,2,owner,60,31,married,no_rec,fixed,60,306,4000,0,1000,2095
2777,good,18,priv,60,48,widow,no_rec,freelance,45,200,8500,500,1300,1309
2778,good,14,owner,60,28,married,no_rec,fixed,60,107,6000,2500,950,1610
2779,good,1,parents,24,29,single,no_rec,partime,35,147,0,0,650,1370
2780,bad,25,owner,60,44,single,yes_rec,fixed,35,100,3500,360,1050,1606
2781,good,5,owner,60,31,single,no_rec,fixed,35,172,8000,0,850,1934
2782,good,4,owner,6,30,single,no_rec,fixed,35,300,10000,0,750,1436
2783,good,13,owner,36,40,widow,no_rec,fixed,35,109,6000,3300,900,1073
2784,good,11,owner,48,28,single,no_rec,fixed,35,345,6000,0,830,1152
2785,bad,10,owner,60,37,single,no_rec,fixed,35,92,3000,0,1500,1635
2786,bad,3,parents,60,35,married,yes_rec,fixed,35,410,0,0,2000,2228
2787,good,5,parents,60,21,single,no_rec,partime,35,70,0,0,1400,1550
2788,good,8,parents,42,27,single,no_rec,fixed,35,107,0,0,400,1418
2789,good,12,owner,36,32,married,no_rec,fixed,45,115,3500,0,800,1280
2790,good,2,other,60,20,single,no_rec,fixed,35,165,2000,0,1000,1275
2791,good,0,parents,60,19,single,no_rec,others,75,200,3000,0,1800,2091
2792,good,19,owner,24,52,married,no_rec,fixed,35,180,2500,0,580,1380
2793,bad,2,owner,36,55,married,no_rec,fixed,35,87,10000,0,1150,2000
2794,good,19,other,60,34,married,no_rec,fixed,75,154,4500,0,1600,1778
2795,good,0,owner,36,53,separated,no_rec,freelance,35,174,10000,2000,600,787
2796,bad,1,parents,24,21,single,no_rec,fixed,35,60,0,0,900,1486
2797,bad,1,owner,24,32,married,no_rec,partime,45,182,4000,200,175,175
2798,bad,2,owner,60,26,single,no_rec,freelance,35,34,10000,4800,1600,1911
2799,good,10,owner,60,50,married,no_rec,freelance,35,64,3500,0,700,985
2800,good,1,other,36,32,single,no_rec,freelance,35,36,0,0,1000,1172
2801,good,0,owner,18,26,single,no_rec,others,35,85,7500,2600,600,1290
2802,good,7,rent,36,33,separated,yes_rec,fixed,47,115,0,0,645,895
2803,good,1,other,36,46,married,no_rec,freelance,60,57,0,0,660,1212
2804,good,14,owner,18,37,married,no_rec,fixed,60,215,7000,0,600,1661
2805,good,16,owner,60,48,married,no_rec,freelance,45,273,7000,0,2000,2529
2806,good,8,parents,36,26,married,no_rec,freelance,45,101,4000,0,1000,1500
2807,good,1,parents,60,22,single,no_rec,fixed,35,110,2000,0,1500,2098
2808,bad,0,other,36,41,married,yes_rec,freelance,35,44,0,0,1000,1600
2809,bad,3,rent,36,61,married,no_rec,fixed,41,57,12000,0,2500,3559
2810,good,10,parents,48,24,single,no_rec,fixed,35,163,0,0,1000,1260
2811,good,3,parents,24,24,married,no_rec,fixed,35,120,10000,0,500,650
2812,bad,4,parents,60,26,single,no_rec,fixed,35,52,0,0,1050,1372
2813,good,1,rent,36,22,single,no_rec,fixed,59,136,0,0,450,2050
2814,bad,3,owner,36,36,married,no_rec,freelance,90,82,4000,0,1300,1500
2815,good,2,rent,48,45,married,no_rec,freelance,47,124,0,0,1600,1895
2816,good,5,parents,12,43,married,no_rec,fixed,105,265,0,0,500,1114
2817,good,5,parents,24,35,married,yes_rec,fixed,35,189,3000,0,800,1828
2818,bad,4,owner,60,35,married,yes_rec,freelance,45,184,15000,3000,2000,2477
2819,good,10,parents,36,28,married,no_rec,freelance,45,230,0,0,1700,2300
2820,bad,2,owner,60,32,married,yes_rec,fixed,60,260,2500,450,1800,2400
2821,good,30,priv,36,66,single,no_rec,fixed,35,111,3500,0,800,1251
2822,good,15,other,48,33,married,no_rec,fixed,45,125,0,0,1000,1587
2823,good,0,parents,36,25,single,no_rec,fixed,35,440,0,0,550,1546
2824,bad,3,owner,60,40,married,yes_rec,fixed,60,200,8000,0,1700,2000
2825,good,4,rent,48,42,married,no_rec,freelance,100,245,0,0,1450,1489
2826,bad,4,owner,60,42,married,no_rec,others,105,88,3500,108,1000,1025
2827,bad,12,owner,60,35,married,no_rec,fixed,60,92,3000,1600,875,875
2828,bad,1,rent,60,30,married,no_rec,partime,84,92,0,0,750,900
2829,good,18,owner,60,39,married,no_rec,fixed,60,130,3500,0,1400,1471
2830,good,12,parents,60,27,single,no_rec,fixed,35,150,0,0,1350,1750
2831,good,7,owner,60,44,married,no_rec,fixed,45,112,3500,0,1450,1625
2832,good,5,owner,60,40,married,yes_rec,fixed,60,134,3500,0,1200,1291
2833,bad,2,owner,60,32,married,yes_rec,fixed,60,101,7000,2500,1600,1850
2834,good,14,owner,60,29,married,no_rec,fixed,35,143,5000,0,1400,1668
2835,bad,5,priv,72,29,married,no_rec,fixed,45,92,1500,850,1450,1516
2836,bad,1,other,36,40,married,yes_rec,fixed,75,150,0,0,800,800
2837,good,2,rent,48,41,separated,no_rec,fixed,61,162,0,0,900,1178
2838,bad,1,owner,48,34,married,no_rec,others,60,45,2500,0,1000,1476
2839,good,13,owner,24,37,single,no_rec,fixed,35,100,3000,0,800,1494
2840,good,12,owner,48,42,married,no_rec,fixed,60,118,5000,0,900,1350
2841,good,0,parents,36,22,married,no_rec,partime,35,72,0,0,650,950
2842,good,6,parents,12,27,single,no_rec,freelance,35,129,0,0,400,1777
2843,good,3,parents,36,29,single,no_rec,partime,35,110,0,0,800,1428
2844,good,5,owner,36,58,married,no_rec,others,35,80,7000,0,750,1150
2845,good,12,owner,36,34,married,no_rec,fixed,60,97,4500,96,600,1253
2846,good,14,owner,60,43,married,no_rec,fixed,45,103,4000,0,950,1206
2847,bad,0,owner,36,42,married,no_rec,fixed,75,127,7000,0,2500,3058
2848,bad,15,owner,60,31,married,yes_rec,fixed,45,96,4000,0,960,1031
2849,bad,1,priv,48,55,married,no_rec,fixed,60,94,8000,840,900,1050
2850,good,7,parents,6,28,single,no_rec,fixed,35,93,68,0,600,1827
2851,good,0,parents,60,24,single,no_rec,fixed,35,148,12000,0,1150,1275
2852,good,2,owner,60,44,married,no_rec,fixed,75,274,6000,0,1600,2070
2853,good,5,parents,60,59,married,no_rec,others,35,140,5000,0,650,730
2854,good,20,rent,48,44,widow,yes_rec,freelance,43,77,0,0,550,1499
2855,good,1,parents,36,27,single,no_rec,fixed,35,91,0,0,1000,1866
2856,bad,0,rent,36,34,single,no_rec,partime,44,85,0,0,325,375
2857,bad,29,owner,60,50,widow,no_rec,fixed,35,175,6000,0,1143,1143
2858,good,6,ignore,24,37,married,no_rec,fixed,75,466,10000,800,1678,1678
2859,good,3,owner,48,42,married,no_rec,fixed,45,150,20000,3000,1500,2163
2860,bad,1,parents,48,22,single,no_rec,partime,35,52,0,0,1200,1442
2861,good,4,rent,36,35,married,no_rec,partime,52,72,0,0,350,899
2862,good,0,owner,36,37,married,no_rec,freelance,60,162,15000,0,400,750
2863,good,13,owner,36,50,married,no_rec,fixed,45,139,1800,0,715,1683
2864,good,12,parents,60,32,married,no_rec,fixed,35,105,0,0,1400,1780
2865,good,5,owner,60,58,married,no_rec,freelance,45,93,45000,0,1500,2090
2866,good,22,owner,48,48,married,no_rec,freelance,75,642,37000,0,1000,1484
2867,good,15,owner,60,56,married,yes_rec,freelance,45,155,10500,0,1250,1392
2868,good,30,owner,60,53,married,no_rec,fixed,35,120,4000,0,1250,1401
2869,good,3,rent,36,45,married,no_rec,freelance,61,155,10000,0,1000,1500
2870,good,20,owner,48,37,separated,no_rec,fixed,35,165,8000,1000,1300,2500
2871,good,0,parents,24,23,married,no_rec,partime,35,150,0,0,500,1175
2872,bad,5,rent,60,29,married,no_rec,fixed,56,105,0,0,1350,1396
2873,good,1,parents,60,20,single,no_rec,fixed,35,65,0,0,1000,1479
2874,bad,5,owner,12,27,married,no_rec,fixed,45,86,2500,0,1000,1600
2875,bad,3,rent,60,34,married,no_rec,freelance,45,49,0,0,1000,1625
2876,good,10,rent,48,39,married,no_rec,fixed,51,163,0,0,880,1345
2877,good,3,other,60,32,married,no_rec,freelance,35,101,0,0,1000,1731
2878,good,5,owner,6,52,married,no_rec,fixed,35,122,2000,0,250,1500
2879,bad,4,rent,36,34,married,no_rec,fixed,73,126,0,0,1000,1250
2880,bad,3,owner,36,28,married,no_rec,partime,35,100,3000,0,1000,1851
2881,bad,1,other,36,37,married,no_rec,freelance,60,27,0,0,850,1000
2882,good,5,owner,36,45,married,no_rec,fixed,75,167,7000,2300,400,800
2883,bad,14,rent,48,33,married,no_rec,fixed,65,45,0,0,1300,1695
2884,good,27,owner,36,53,married,yes_rec,fixed,35,136,4000,0,350,1389
2885,good,1,owner,48,39,married,no_rec,fixed,45,150,10500,0,1300,1392
2886,good,24,owner,18,38,married,yes_rec,fixed,45,32,7000,90,300,400
2887,good,15,owner,24,29,married,no_rec,fixed,45,130,4000,0,400,899
2888,good,20,owner,60,36,married,no_rec,fixed,45,218,5000,2500,1600,2478
2889,good,31,owner,48,57,married,yes_rec,freelance,60,230,19400,1781,600,887
2890,bad,0,owner,60,24,married,no_rec,others,35,104,7000,2500,1350,1425
2891,good,7,owner,36,36,married,no_rec,fixed,45,103,4000,0,325,1626
2892,good,9,rent,48,23,married,no_rec,fixed,47,118,0,0,1500,1643
2893,bad,0,rent,36,36,married,no_rec,partime,84,240,0,0,1050,1342
2894,good,18,other,36,52,married,no_rec,fixed,35,120,0,0,600,1418
2895,good,19,priv,60,54,married,no_rec,fixed,45,80,3500,0,1300,1534
2896,good,2,rent,36,45,single,no_rec,fixed,45,99,0,0,350,555
2897,good,8,owner,36,53,married,no_rec,fixed,45,254,6000,0,350,575
2898,good,12,owner,60,27,married,no_rec,fixed,35,167,4000,0,1000,1537
2899,good,16,rent,60,47,married,yes_rec,fixed,72,120,0,0,1150,1428
2900,good,26,owner,36,44,married,no_rec,fixed,75,108,6000,0,1606,2605
2901,good,32,owner,36,56,married,no_rec,fixed,60,152,7000,0,1000,2950
2902,good,12,priv,12,41,married,no_rec,freelance,75,111,20000,0,1200,2130
2903,good,1,owner,60,59,married,no_rec,others,45,228,10000,0,1150,1150
2904,good,14,owner,48,48,married,yes_rec,fixed,60,107,5000,0,850,1801
2905,good,7,rent,60,56,married,no_rec,fixed,55,101,0,0,790,1106
2906,good,13,parents,36,27,single,no_rec,fixed,35,105,0,0,500,800
2907,bad,1,parents,48,36,married,no_rec,partime,60,150,0,0,1000,1148
2908,good,0,priv,60,31,married,no_rec,freelance,45,165,4500,0,1550,1954
2909,good,5,owner,60,49,married,yes_rec,fixed,60,125,14000,0,1000,1297
2910,good,30,rent,24,53,married,no_rec,freelance,69,240,25000,0,1000,2200
2911,good,21,owner,48,53,married,no_rec,fixed,35,110,3000,0,1000,1674
2912,good,11,owner,60,38,married,no_rec,freelance,35,122,3500,0,1000,1182
2913,good,11,rent,60,50,married,no_rec,freelance,50,152,0,0,1400,1637
2914,good,4,parents,48,21,single,no_rec,fixed,35,60,4000,0,600,1320
2915,bad,2,rent,60,41,married,no_rec,freelance,44,90,0,0,1800,2213
2916,good,20,owner,24,46,married,no_rec,freelance,35,40,17000,0,1000,1895
2917,good,26,owner,60,54,married,no_rec,freelance,60,186,80000,0,1600,2257
2918,good,20,owner,36,48,married,no_rec,fixed,60,131,3500,0,1000,2188
2919,good,1,parents,24,26,single,no_rec,fixed,45,153,18500,0,500,1505
2920,good,8,priv,36,33,married,no_rec,freelance,45,159,5100,0,600,1124
2921,good,12,priv,48,37,married,no_rec,freelance,60,100,9000,0,1200,1995
2922,good,4,owner,60,37,married,no_rec,freelance,35,128,18000,0,800,1560
2923,good,4,owner,60,37,married,no_rec,freelance,35,128,18000,0,800,1560
2924,bad,4,priv,60,43,married,yes_rec,fixed,45,109,0,0,1050,1530
2925,good,2,owner,60,33,married,no_rec,fixed,60,198,4600,3500,700,760
2926,bad,13,rent,48,28,married,yes_rec,fixed,54,190,0,0,800,1157
2927,good,28,owner,24,49,married,no_rec,fixed,35,73,2700,0,400,500
2928,bad,5,parents,24,28,single,yes_rec,freelance,35,32,0,0,400,640
2929,good,15,owner,60,32,divorced,no_rec,freelance,35,192,6000,3300,1550,1612
2930,good,21,owner,36,51,married,no_rec,fixed,75,160,1500,0,900,1221
2931,good,3,owner,60,28,married,yes_rec,partime,60,122,5000,1000,800,1484
2932,good,2,owner,36,30,married,no_rec,freelance,35,84,4000,0,1100,1850
2933,good,14,owner,48,51,married,no_rec,fixed,45,130,2000,0,1400,1700
2934,good,6,priv,60,45,married,no_rec,fixed,60,169,2500,300,1250,1565
2935,good,4,parents,24,40,single,no_rec,fixed,35,150,5500,600,500,1672
2936,good,1,rent,60,29,married,no_rec,fixed,59,142,0,0,700,1344
2937,good,5,priv,36,32,married,no_rec,fixed,75,101,40000,0,1400,1444
2938,bad,2,parents,36,24,single,no_rec,fixed,35,65,0,0,895,895
2939,good,0,owner,60,30,single,no_rec,partime,35,285,8000,0,850,1251
2940,good,14,priv,48,42,married,no_rec,fixed,90,151,8000,6300,1000,1650
2941,bad,0,rent,48,49,married,no_rec,partime,52,72,0,0,500,950
2942,bad,4,rent,60,34,single,no_rec,fixed,43,80,0,0,1500,2218
2943,bad,2,owner,36,29,single,no_rec,freelance,35,71,3000,0,950,1300
2944,bad,15,owner,48,50,married,yes_rec,freelance,60,95,148,1,4000,6146
2945,bad,11,owner,48,26,married,no_rec,fixed,35,135,3500,0,200,1871
2946,good,25,owner,48,48,married,yes_rec,fixed,35,202,4000,0,800,1800
2947,good,21,owner,36,50,divorced,no_rec,freelance,35,37,80000,0,1250,1423
2948,bad,2,owner,36,21,single,yes_rec,freelance,35,25,13000,4000,1000,1200
2949,good,20,owner,36,63,married,no_rec,freelance,35,110,6000,0,1000,1675
2950,good,9,owner,60,32,married,no_rec,fixed,45,103,4500,0,1100,1293
2951,good,15,owner,60,51,married,no_rec,fixed,60,216,5000,0,1000,1200
2952,good,5,parents,60,25,single,no_rec,fixed,35,75,0,0,1200,1300
2953,bad,1,other,60,32,married,yes_rec,partime,35,114,4000,500,1150,1661
2954,good,14,owner,60,28,married,yes_rec,fixed,35,198,7000,900,1000,1850
2955,good,9,rent,48,32,married,yes_rec,fixed,87,270,0,0,1000,1640
2956,good,7,owner,12,45,widow,yes_rec,freelance,75,200,15000,0,600,1130
2957,good,1,parents,24,21,single,no_rec,fixed,35,64,3000,0,700,1250
2958,good,19,owner,24,35,married,no_rec,fixed,60,90,4000,0,200,1147
2959,good,12,owner,60,27,married,no_rec,fixed,35,132,3000,1400,1400,1428
2960,good,11,owner,60,26,married,no_rec,fixed,35,70,5000,0,1050,1273
2961,good,1,parents,48,21,single,no_rec,partime,35,164,0,0,1400,1503
2962,good,2,owner,24,40,married,no_rec,freelance,60,68,5000,0,680,1682
2963,good,6,parents,48,37,married,no_rec,fixed,45,179,0,0,1000,1530
2964,good,5,owner,60,35,married,no_rec,freelance,45,84,25000,0,1500,1850
2965,good,25,priv,60,58,married,no_rec,fixed,35,164,5000,1000,1500,2000
2966,bad,15,owner,60,50,widow,yes_rec,freelance,35,25,15000,2520,880,951
2967,good,5,parents,24,25,single,no_rec,partime,35,111,0,0,750,1125
2968,good,13,owner,60,43,married,no_rec,fixed,45,123,3500,0,1600,1805
2969,good,35,rent,60,52,married,no_rec,fixed,83,384,3000,3000,900,1633
2970,good,6,parents,60,41,married,no_rec,fixed,75,217,0,0,1230,1238
2971,good,28,owner,30,54,married,no_rec,fixed,45,234,15000,0,1250,2166
2972,good,25,owner,36,50,married,no_rec,freelance,60,345,25000,3000,2300,3295
2973,good,0,owner,60,61,married,no_rec,others,35,113,3000,0,1300,1726
2974,good,20,other,48,47,married,no_rec,fixed,45,182,0,0,1200,1431
2975,good,15,parents,48,30,separated,no_rec,fixed,35,126,0,0,850,1075
2976,bad,5,owner,36,35,separated,no_rec,freelance,45,99,2000,0,750,975
2977,good,3,parents,24,20,single,no_rec,fixed,35,170,2000,0,500,1624
2978,good,2,owner,48,57,married,no_rec,fixed,45,184,4000,0,1000,1500
2979,bad,1,owner,60,43,married,no_rec,partime,75,147,6000,2000,750,1256
2980,good,10,owner,36,43,married,no_rec,fixed,60,200,6500,0,1370,1717
2981,good,15,owner,60,29,married,no_rec,fixed,45,42,15000,4800,1500,2519
2982,bad,0,rent,60,38,married,no_rec,fixed,67,69,0,0,1200,1497
2983,good,0,rent,36,25,single,no_rec,partime,44,93,0,0,800,1212
2984,bad,0,owner,36,27,married,no_rec,freelance,45,69,3500,1500,600,780
2985,good,4,other,48,20,single,no_rec,fixed,35,245,0,0,1126,1631
2986,bad,1,rent,36,44,married,yes_rec,fixed,54,88,0,0,500,650
2987,bad,16,owner,60,44,married,no_rec,fixed,35,150,2500,400,2000,2190
2988,good,0,parents,12,22,single,no_rec,others,35,42,0,0,200,748
2989,good,15,owner,48,29,married,no_rec,freelance,45,176,16200,0,1400,2475
2990,good,15,rent,24,42,married,yes_rec,fixed,41,64,0,0,200,400
2991,good,8,priv,12,31,single,yes_rec,freelance,35,277,5000,0,1700,2963
2992,good,8,priv,60,30,married,no_rec,fixed,35,55,8000,5500,2000,2552
2993,bad,4,owner,24,22,single,no_rec,fixed,35,97,3216,0,1000,1000
2994,good,11,owner,60,54,married,no_rec,fixed,45,230,15000,0,1200,1415
2995,good,5,owner,12,60,married,no_rec,fixed,60,125,5000,0,400,1361
2996,bad,7,rent,48,43,married,no_rec,fixed,44,92,0,0,1300,1653
2997,good,9,rent,60,31,single,no_rec,fixed,44,87,0,0,1200,1364
2998,good,12,owner,60,28,single,no_rec,fixed,35,126,15000,0,1350,1381
2999,good,5,parents,36,29,single,no_rec,fixed,35,134,0,0,300,425
3000,good,20,owner,36,49,married,no_rec,freelance,60,77,44000,0,2220,2220
3001,good,5,parents,60,23,single,no_rec,freelance,35,85,0,0,948,1148
3002,good,11,owner,36,40,married,no_rec,fixed,45,203,8000,4000,900,1674
3003,good,1,parents,18,25,single,no_rec,partime,35,47,0,0,400,1367
3004,good,20,rent,48,46,married,no_rec,fixed,98,230,0,0,650,900
3005,good,10,owner,24,50,married,no_rec,freelance,45,102,6000,0,1000,2445
3006,bad,1,parents,60,26,single,no_rec,partime,35,267,0,0,2400,2599
3007,bad,3,priv,24,47,married,no_rec,fixed,60,116,4000,1500,800,1000
3008,good,11,owner,60,38,married,yes_rec,fixed,60,352,5000,0,1300,1850
3009,good,2,rent,60,36,single,no_rec,fixed,52,170,0,0,1300,1400
3010,good,18,owner,60,35,married,no_rec,fixed,45,92,4000,0,950,1250
3011,bad,15,priv,48,49,married,yes_rec,fixed,60,112,2000,1000,900,960
3012,bad,2,rent,60,40,single,yes_rec,fixed,104,138,5000,300,1700,1879
3013,good,5,parents,12,41,married,no_rec,freelance,35,134,0,0,900,1925
3014,good,13,parents,36,34,single,no_rec,fixed,35,90,0,0,500,1014
3015,bad,3,priv,36,53,widow,no_rec,others,105,84,2500,500,700,890
3016,bad,0,rent,36,27,married,no_rec,partime,42,72,0,0,700,925
3017,bad,0,parents,36,23,single,no_rec,fixed,35,200,0,0,1100,2095
3018,bad,0,other,60,27,married,no_rec,freelance,60,45,0,0,1400,1453
3019,bad,0,owner,48,49,married,no_rec,partime,35,136,5000,1600,900,1178
3020,good,9,owner,60,24,married,no_rec,fixed,35,125,4000,0,1000,1174
3021,good,12,owner,36,49,married,no_rec,freelance,35,78,12000,2000,1000,1200
3022,good,2,other,60,23,married,no_rec,freelance,35,140,0,0,1400,1581
3023,bad,6,parents,60,29,single,no_rec,freelance,35,106,3500,0,1000,1183
3024,good,9,rent,48,23,married,no_rec,fixed,65,197,0,0,400,2305
3025,good,22,owner,48,44,single,no_rec,fixed,35,122,5000,0,900,1500
3026,bad,0,priv,60,39,married,no_rec,partime,35,85,1500,0,1270,1405
3027,good,0,owner,60,27,single,no_rec,fixed,35,87,15000,0,1000,1034
3028,bad,18,owner,18,38,married,yes_rec,freelance,60,93,20000,0,950,1350
3029,good,10,parents,36,50,separated,no_rec,fixed,35,86,0,0,700,1473
3030,bad,1,priv,48,63,married,no_rec,others,35,109,2000,0,500,1400
3031,good,2,other,30,21,single,no_rec,fixed,35,53,5000,0,1000,1525
3032,good,30,owner,48,53,married,no_rec,freelance,45,341,38000,0,1600,2120
3033,good,3,parents,36,28,single,no_rec,fixed,35,91,0,0,1000,2050
3034,good,15,owner,60,48,married,no_rec,fixed,45,105,3000,0,250,1092
3035,good,10,other,60,50,single,no_rec,fixed,35,147,0,0,1080,1152
3036,bad,1,parents,36,26,single,yes_rec,partime,35,335,0,0,600,700
3037,bad,5,parents,48,28,married,no_rec,fixed,35,173,0,0,1600,1630
3038,good,3,rent,60,24,single,no_rec,fixed,60,147,0,0,1050,1351
3039,good,11,owner,60,28,married,no_rec,fixed,75,260,24000,0,1400,1852
3040,bad,4,rent,36,24,married,no_rec,partime,55,100,0,0,650,725
3041,good,12,owner,48,35,single,no_rec,fixed,45,264,25000,1700,1000,1560
3042,good,4,owner,24,49,married,no_rec,fixed,45,132,15000,0,850,1338
3043,good,1,parents,60,23,single,no_rec,fixed,35,53,80000,0,1150,1409
3044,good,3,owner,60,51,married,no_rec,fixed,35,123,25000,0,1800,2208
3045,good,12,priv,60,45,married,no_rec,fixed,45,292,1,0,950,997
3046,bad,29,rent,60,55,married,yes_rec,fixed,45,100,0,0,1400,1530
3047,good,3,owner,60,64,widow,no_rec,others,35,135,2500,0,650,660
3048,good,0,owner,60,42,married,yes_rec,partime,35,90,3000,1500,1200,1438
3049,bad,2,ignore,12,32,married,yes_rec,fixed,45,60,3000,0,1000,1800
3050,good,29,owner,48,60,married,no_rec,fixed,35,152,3500,0,1050,1550
3051,good,20,owner,24,42,married,yes_rec,freelance,60,145,10000,0,1000,1622
3052,good,2,parents,60,23,single,yes_rec,fixed,35,80,0,0,1570,1671
3053,good,22,owner,48,53,married,no_rec,fixed,35,110,5000,0,1500,1683
